transaction_id,customer_id,transaction_date,merchant_category,gross_amount,city,payment_mode,status,card_tier,cashback_rate,credit_limit,cashback_amount,net_transaction,transaction_year,transaction_month,transaction_quarter,day_of_week,utilisation_flag,txn_size_bucket,is_weekend,is_approved,is_outlier
TXN0001088,CUST00451,2023-05-18 00:21:00,Healthcare,4121.95,Pune,Swipe,Approved,Platinum,0.015,404633,61.83,4060.12,2023,5,2,Thursday,0,Small (1K-5K),0,1,0
TXN0001089,CUST00225,2023-12-06 09:34:00,Travel,19093.44,Mumbai,Online,Approved,Classic,0.005,81195,95.47,18997.97,2023,12,4,Wednesday,0,Large (15K-50K),0,1,1
TXN0001090,CUST00513,2023-06-17 18:33:00,Fuel,2987.03,Delhi,Online,Approved,Platinum,0.015,400579,44.81,2942.22,2023,6,2,Saturday,0,Small (1K-5K),1,1,0
TXN0001091,CUST00576,2024-05-10 17:55:00,Electronics,18246.35,Lucknow,Contactless,Approved,Platinum,0.015,430651,273.7,17972.65,2024,5,2,Friday,0,Large (15K-50K),0,1,1
TXN0001092,CUST00459,2023-04-15 22:39:00,Healthcare,4143.38,Pune,Contactless,Approved,Classic,0.005,102227,20.72,4122.66,2023,4,2,Saturday,0,Small (1K-5K),1,1,0
TXN0001093,CUST00537,2023-05-25 02:54:00,Travel,17489.45,Delhi,Online,Approved,Platinum,0.015,388967,262.34,17227.11,2023,5,2,Thursday,0,Large (15K-50K),0,1,1
TXN0001094,CUST00435,2023-10-16 15:43:00,Fuel,1288.92,Delhi,Emi,Approved,Classic,0.005,73206,6.44,1282.48,2023,10,4,Monday,0,Small (1K-5K),0,1,0
TXN0001095,CUST00939,2023-09-19 19:46:00,Entertainment,1832.07,Hyderabad,Emi,Approved,Classic,0.005,71747,9.16,1822.91,2023,9,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0001096,CUST00596,2024-07-06 08:28:00,Grocery,134.91,Ahmedabad,Online,Approved,Gold,0.01,217945,1.35,133.56,2024,7,3,Saturday,0,Micro (<1K),1,1,0
TXN0001097,CUST00350,2023-11-09 12:00:00,Entertainment,2103.65,Pune,Online,Approved,Gold,0.01,282614,21.04,2082.61,2023,11,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001098,CUST00600,2023-10-29 05:37:00,Electronics,14537.2,Ahmedabad,Online,Approved,Classic,0.005,118327,72.69,14464.51,2023,10,4,Sunday,0,Medium (5K-15K),1,1,1
TXN0001099,CUST00187,2023-09-11 14:06:00,Entertainment,1439.48,Hyderabad,Online,Approved,Platinum,0.015,588255,21.59,1417.89,2023,9,3,Monday,0,Small (1K-5K),0,1,0
TXN0001100,CUST00016,2024-05-08 23:35:00,Travel,8667.79,Bengaluru,Online,Approved,Classic,0.005,78657,43.34,8624.45,2024,5,2,Wednesday,0,Medium (5K-15K),0,1,0
TXN0001101,CUST00969,2023-09-16 21:30:00,Dining,1763.06,Kolkata,Online,Approved,Gold,0.01,220650,17.63,1745.43,2023,9,3,Saturday,0,Small (1K-5K),1,1,0
TXN0001102,CUST00112,2023-07-04 02:16:00,Online Shopping,5138.46,Kolkata,Swipe,Approved,Classic,0.005,84438,25.69,5112.77,2023,7,3,Tuesday,0,Medium (5K-15K),0,1,0
TXN0001103,CUST00777,2024-03-16 02:29:00,Dining,2478.88,Delhi,Contactless,Approved,Classic,0.005,53761,12.39,2466.49,2024,3,1,Saturday,0,Small (1K-5K),1,1,0
TXN0001104,CUST00962,2023-07-07 15:21:00,Entertainment,2409.65,Mumbai,Emi,Approved,Gold,0.01,215632,24.1,2385.55,2023,7,3,Friday,0,Small (1K-5K),0,1,0
TXN0001105,CUST00871,2024-07-02 01:51:00,Travel,12291.29,Ahmedabad,Swipe,Approved,Classic,0.005,58564,61.46,12229.83,2024,7,3,Tuesday,0,Medium (5K-15K),0,1,1
TXN0001106,CUST00866,2023-10-05 11:51:00,Electronics,3045.69,Bengaluru,Contactless,Approved,Gold,0.01,198329,30.46,3015.23,2023,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001107,CUST00912,2023-05-28 19:53:00,Dining,2975.08,Pune,Online,Approved,Classic,0.005,103545,14.88,2960.2,2023,5,2,Sunday,0,Small (1K-5K),1,1,0
TXN0001108,CUST00589,2023-07-05 13:28:00,Electronics,4752.19,Kolkata,Online,Approved,Classic,0.005,105933,23.76,4728.43,2023,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0001109,CUST00167,2024-03-14 19:58:00,Dining,1419.97,Ahmedabad,Online,Approved,Classic,0.005,128504,7.1,1412.87,2024,3,1,Thursday,0,Small (1K-5K),0,1,0
TXN0001110,CUST00139,2024-05-30 16:41:00,Grocery,1911.57,Pune,Online,Declined,Classic,0.005,148419,9.56,1902.01,2024,5,2,Thursday,0,Small (1K-5K),0,0,0
TXN0001111,CUST00421,2024-09-25 14:37:00,Dining,1810.4,Kolkata,Online,Approved,Platinum,0.015,487595,27.16,1783.24,2024,9,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0001112,CUST00987,2024-07-08 16:29:00,Grocery,983.82,Chennai,Contactless,Declined,Gold,0.01,177420,9.84,973.98,2024,7,3,Monday,0,Micro (<1K),0,0,0
TXN0001113,CUST00470,2024-04-26 10:18:00,Online Shopping,1219.88,Bengaluru,Online,Approved,Infinite,0.02,628941,24.4,1195.48,2024,4,2,Friday,0,Small (1K-5K),0,1,0
TXN0001114,CUST00910,2023-10-13 10:32:00,Online Shopping,4446.2,Delhi,Online,Approved,Classic,0.005,70517,22.23,4423.97,2023,10,4,Friday,0,Small (1K-5K),0,1,0
TXN0001115,CUST00199,2023-09-22 14:48:00,Dining,1081.99,Kolkata,Online,Approved,Platinum,0.015,509186,16.23,1065.76,2023,9,3,Friday,0,Small (1K-5K),0,1,0
TXN0001116,CUST00260,2023-10-29 02:15:00,Fuel,3276.87,Ahmedabad,Emi,Reversed,Classic,0.005,68373,16.38,3260.49,2023,10,4,Sunday,0,Small (1K-5K),1,0,0
TXN0001117,CUST00798,2023-10-12 00:07:00,Dining,1304.21,Ahmedabad,Swipe,Approved,Gold,0.01,274804,13.04,1291.17,2023,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001118,CUST00102,2024-09-17 04:46:00,Healthcare,1443.36,Bengaluru,Online,Approved,Gold,0.01,280870,14.43,1428.93,2024,9,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0001119,CUST00361,2024-08-18 22:13:00,Entertainment,2670.29,Delhi,Contactless,Approved,Classic,0.005,142214,13.35,2656.94,2024,8,3,Sunday,0,Small (1K-5K),1,1,0
TXN0001120,CUST00640,2024-03-01 00:44:00,Online Shopping,5674.84,Jaipur,Contactless,Approved,Classic,0.005,104921,28.37,5646.47,2024,3,1,Friday,0,Medium (5K-15K),0,1,0
TXN0001121,CUST00136,2023-12-03 19:27:00,Travel,28301.72,Pune,Emi,Approved,Classic,0.005,51504,141.51,28160.21,2023,12,4,Sunday,1,Large (15K-50K),1,1,1
TXN0001122,CUST00746,2023-07-06 22:29:00,Fuel,662.15,Lucknow,Swipe,Approved,Platinum,0.015,478903,9.93,652.22,2023,7,3,Thursday,0,Micro (<1K),0,1,0
TXN0001123,CUST00546,2023-12-07 21:04:00,Dining,1986.99,Bengaluru,Contactless,Approved,Classic,0.005,79444,9.93,1977.06,2023,12,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001124,CUST00763,2024-12-16 18:13:00,Online Shopping,5714.03,Chennai,Contactless,Approved,Classic,0.005,107091,28.57,5685.46,2024,12,4,Monday,0,Medium (5K-15K),0,1,0
TXN0001125,CUST00572,2023-09-15 12:57:00,Grocery,2533.39,Mumbai,Contactless,Approved,Platinum,0.015,571559,38.0,2495.39,2023,9,3,Friday,0,Small (1K-5K),0,1,0
TXN0001126,CUST00358,2023-09-13 16:38:00,Healthcare,2776.0,Delhi,Online,Approved,Gold,0.01,191352,27.76,2748.24,2023,9,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0001127,CUST00650,2023-01-28 03:09:00,Healthcare,5991.24,Jaipur,Swipe,Approved,Gold,0.01,264251,59.91,5931.33,2023,1,1,Saturday,0,Medium (5K-15K),1,1,0
TXN0001128,CUST00758,2023-10-13 16:18:00,Fuel,2573.12,Lucknow,Online,Approved,Gold,0.01,286772,25.73,2547.39,2023,10,4,Friday,0,Small (1K-5K),0,1,0
TXN0001129,CUST00437,2023-10-29 15:38:00,Grocery,472.91,Lucknow,Online,Approved,Classic,0.005,53248,2.36,470.55,2023,10,4,Sunday,0,Micro (<1K),1,1,0
TXN0001130,CUST00022,2023-09-06 13:46:00,Online Shopping,2326.58,Bengaluru,Online,Approved,Classic,0.005,76062,11.63,2314.95,2023,9,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0001131,CUST00731,2024-11-16 11:26:00,Grocery,1103.19,Ahmedabad,Contactless,Approved,Classic,0.005,140520,5.52,1097.67,2024,11,4,Saturday,0,Small (1K-5K),1,1,0
TXN0001132,CUST00738,2023-05-02 02:23:00,Healthcare,3257.68,Lucknow,Online,Approved,Platinum,0.015,321532,48.87,3208.81,2023,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0001133,CUST00640,2024-02-24 17:51:00,Dining,2653.98,Ahmedabad,Swipe,Approved,Classic,0.005,104921,13.27,2640.71,2024,2,1,Saturday,0,Small (1K-5K),1,1,0
TXN0001134,CUST00119,2024-02-16 04:45:00,Dining,1458.68,Chennai,Online,Declined,Platinum,0.015,558744,21.88,1436.8,2024,2,1,Friday,0,Small (1K-5K),0,0,0
TXN0001135,CUST00548,2023-05-16 22:58:00,Electronics,15721.91,Ahmedabad,Swipe,Approved,Gold,0.01,188627,157.22,15564.69,2023,5,2,Tuesday,0,Large (15K-50K),0,1,1
TXN0001136,CUST00438,2023-09-03 01:51:00,Travel,6125.87,Delhi,Swipe,Approved,Platinum,0.015,394036,91.89,6033.98,2023,9,3,Sunday,0,Medium (5K-15K),1,1,0
TXN0001137,CUST00682,2024-04-21 00:42:00,Grocery,3413.61,Delhi,Online,Reversed,Classic,0.005,92840,17.07,3396.54,2024,4,2,Sunday,0,Small (1K-5K),1,0,0
TXN0001138,CUST00207,2024-03-04 10:39:00,Grocery,3979.18,Hyderabad,Contactless,Approved,Classic,0.005,58392,19.9,3959.28,2024,3,1,Monday,0,Small (1K-5K),0,1,0
TXN0001139,CUST00389,2023-09-16 16:01:00,Travel,11805.34,Ahmedabad,Contactless,Approved,Platinum,0.015,522075,177.08,11628.26,2023,9,3,Saturday,0,Medium (5K-15K),1,1,1
TXN0001140,CUST00058,2023-11-20 07:06:00,Fuel,3464.02,Delhi,Online,Approved,Classic,0.005,59116,17.32,3446.7,2023,11,4,Monday,0,Small (1K-5K),0,1,0
TXN0001141,CUST00774,2024-01-23 01:08:00,Online Shopping,3139.8,Hyderabad,Contactless,Approved,Classic,0.005,129997,15.7,3124.1,2024,1,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0001142,CUST00105,2024-12-24 04:28:00,Grocery,823.62,Ahmedabad,Swipe,Approved,Platinum,0.015,374905,12.35,811.27,2024,12,4,Tuesday,0,Micro (<1K),0,1,0
TXN0001143,CUST00080,2024-10-12 09:15:00,Dining,2523.93,Bengaluru,Emi,Reversed,Classic,0.005,72431,12.62,2511.31,2024,10,4,Saturday,0,Small (1K-5K),1,0,0
TXN0001144,CUST00317,2023-09-12 01:13:00,Grocery,2384.95,Ahmedabad,Emi,Approved,Classic,0.005,102923,11.92,2373.03,2023,9,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0001145,CUST00040,2024-03-26 21:11:00,Grocery,1802.51,Delhi,Online,Approved,Classic,0.005,62156,9.01,1793.5,2024,3,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0001146,CUST00197,2024-10-28 22:48:00,Healthcare,3653.34,Mumbai,Swipe,Approved,Gold,0.01,202730,36.53,3616.81,2024,10,4,Monday,0,Small (1K-5K),0,1,0
TXN0001147,CUST00688,2024-05-18 02:34:00,Healthcare,331.23,Pune,Online,Approved,Classic,0.005,60735,1.66,329.57,2024,5,2,Saturday,0,Micro (<1K),1,1,0
TXN0001148,CUST00896,2024-02-28 20:41:00,Grocery,402.32,Ahmedabad,Swipe,Approved,Classic,0.005,131399,2.01,400.31,2024,2,1,Wednesday,0,Micro (<1K),0,1,0
TXN0001149,CUST00191,2023-06-15 09:19:00,Dining,1883.31,Jaipur,Online,Declined,Classic,0.005,129507,9.42,1873.89,2023,6,2,Thursday,0,Small (1K-5K),0,0,0
TXN0001150,CUST00224,2024-04-12 11:26:00,Grocery,3021.23,Lucknow,Swipe,Approved,Classic,0.005,117391,15.11,3006.12,2024,4,2,Friday,0,Small (1K-5K),0,1,0
TXN0001151,CUST00557,2023-07-12 02:51:00,Entertainment,2475.7,Ahmedabad,Online,Approved,Classic,0.005,125454,12.38,2463.32,2023,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0001152,CUST00496,2023-04-18 04:40:00,Online Shopping,6716.6,Delhi,Swipe,Approved,Classic,0.005,97739,33.58,6683.02,2023,4,2,Tuesday,0,Medium (5K-15K),0,1,0
TXN0001153,CUST00496,2023-03-20 06:34:00,Grocery,3262.44,Mumbai,Swipe,Approved,Classic,0.005,97739,16.31,3246.13,2023,3,1,Monday,0,Small (1K-5K),0,1,0
TXN0001154,CUST00585,2024-12-16 00:31:00,Dining,2943.39,Kolkata,Swipe,Approved,Gold,0.01,266017,29.43,2913.96,2024,12,4,Monday,0,Small (1K-5K),0,1,0
TXN0001155,CUST00888,2024-07-11 05:35:00,Entertainment,1842.93,Kolkata,Swipe,Approved,Classic,0.005,118494,9.21,1833.72,2024,7,3,Thursday,0,Small (1K-5K),0,1,0
TXN0001156,CUST00010,2024-05-14 17:48:00,Online Shopping,3639.5,Bengaluru,Contactless,Approved,Gold,0.01,172790,36.4,3603.1,2024,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0001157,CUST00134,2023-02-18 12:26:00,Travel,17474.32,Pune,Online,Approved,Classic,0.005,82953,87.37,17386.95,2023,2,1,Saturday,0,Large (15K-50K),1,1,1
TXN0001158,CUST00596,2023-03-21 10:44:00,Grocery,3550.73,Kolkata,Online,Approved,Gold,0.01,217945,35.51,3515.22,2023,3,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0001159,CUST00777,2023-11-02 11:39:00,Grocery,2490.62,Jaipur,Online,Approved,Classic,0.005,53761,12.45,2478.17,2023,11,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001160,CUST00225,2024-06-06 10:32:00,Electronics,7201.74,Mumbai,Swipe,Declined,Classic,0.005,81195,36.01,7165.73,2024,6,2,Thursday,0,Medium (5K-15K),0,0,0
TXN0001161,CUST00918,2024-02-15 12:14:00,Dining,193.44,Bengaluru,Online,Approved,Platinum,0.015,421360,2.9,190.54,2024,2,1,Thursday,0,Micro (<1K),0,1,0
TXN0001162,CUST00339,2023-12-29 13:20:00,Grocery,3510.88,Chennai,Online,Approved,Gold,0.01,232883,35.11,3475.77,2023,12,4,Friday,0,Small (1K-5K),0,1,0
TXN0001163,CUST00959,2024-12-26 09:05:00,Healthcare,4457.35,Bengaluru,Emi,Approved,Classic,0.005,146276,22.29,4435.06,2024,12,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001164,CUST00613,2024-06-19 00:10:00,Grocery,3242.92,Ahmedabad,Online,Approved,Gold,0.01,291597,32.43,3210.49,2024,6,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0001165,CUST00120,2024-10-05 17:43:00,Fuel,2903.79,Lucknow,Online,Approved,Gold,0.01,173831,29.04,2874.75,2024,10,4,Saturday,0,Small (1K-5K),1,1,0
TXN0001166,CUST00717,2024-06-18 05:21:00,Dining,990.88,Pune,Contactless,Approved,Platinum,0.015,387969,14.86,976.02,2024,6,2,Tuesday,0,Micro (<1K),0,1,0
TXN0001167,CUST00252,2023-05-23 02:10:00,Grocery,247.97,Delhi,Contactless,Approved,Classic,0.005,102772,1.24,246.73,2023,5,2,Tuesday,0,Micro (<1K),0,1,0
TXN0001168,CUST00807,2024-11-09 16:45:00,Healthcare,4531.71,Mumbai,Emi,Approved,Platinum,0.015,460540,67.98,4463.73,2024,11,4,Saturday,0,Small (1K-5K),1,1,0
TXN0001169,CUST00784,2024-07-07 12:27:00,Dining,2877.97,Lucknow,Online,Approved,Classic,0.005,83862,14.39,2863.58,2024,7,3,Sunday,0,Small (1K-5K),1,1,0
TXN0001170,CUST00495,2024-08-21 01:58:00,Online Shopping,5379.65,Chennai,Swipe,Approved,Gold,0.01,201651,53.8,5325.85,2024,8,3,Wednesday,0,Medium (5K-15K),0,1,0
TXN0001171,CUST00127,2023-11-20 19:17:00,Electronics,4622.82,Jaipur,Contactless,Approved,Platinum,0.015,521333,69.34,4553.48,2023,11,4,Monday,0,Small (1K-5K),0,1,0
TXN0001172,CUST00458,2024-02-04 18:59:00,Dining,2016.62,Lucknow,Swipe,Approved,Gold,0.01,200627,20.17,1996.45,2024,2,1,Sunday,0,Small (1K-5K),1,1,0
TXN0001173,CUST00200,2024-09-12 16:48:00,Fuel,1300.2,Jaipur,Online,Approved,Platinum,0.015,495779,19.5,1280.7,2024,9,3,Thursday,0,Small (1K-5K),0,1,0
TXN0001174,CUST00338,2023-11-14 05:34:00,Dining,411.83,Mumbai,Online,Approved,Gold,0.01,269858,4.12,407.71,2023,11,4,Tuesday,0,Micro (<1K),0,1,0
TXN0001175,CUST00147,2024-05-28 05:44:00,Online Shopping,4480.83,Bengaluru,Online,Approved,Gold,0.01,191460,44.81,4436.02,2024,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0001176,CUST00026,2024-06-29 09:28:00,Dining,1946.25,Pune,Contactless,Approved,Platinum,0.015,519949,29.19,1917.06,2024,6,2,Saturday,0,Small (1K-5K),1,1,0
TXN0001177,CUST00406,2023-02-06 10:09:00,,17112.4,Chennai,Swipe,Approved,Platinum,0.015,339449,256.69,16855.71,2023,2,1,Monday,0,Large (15K-50K),0,1,1
TXN0001178,CUST00165,2023-02-15 07:05:00,Grocery,3025.76,Hyderabad,Emi,Approved,Classic,0.005,119514,15.13,3010.63,2023,2,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0001179,CUST00316,2024-11-16 07:53:00,Travel,7256.4,Delhi,Swipe,Approved,Gold,0.01,211657,72.56,7183.84,2024,11,4,Saturday,0,Medium (5K-15K),1,1,0
TXN0001180,CUST00449,2024-11-21 05:52:00,Entertainment,1559.98,Hyderabad,Swipe,Approved,Classic,0.005,111694,7.8,1552.18,2024,11,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001181,CUST00795,2024-09-23 17:35:00,Entertainment,1160.25,Chennai,Online,Approved,Classic,0.005,114038,5.8,1154.45,2024,9,3,Monday,0,Small (1K-5K),0,1,0
TXN0001182,CUST00576,2024-04-16 02:50:00,Dining,1573.48,Delhi,Emi,Approved,Platinum,0.015,430651,23.6,1549.88,2024,4,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0001183,CUST00428,2023-06-21 06:47:00,Dining,2041.57,Lucknow,Online,Approved,Platinum,0.015,593540,30.62,2010.95,2023,6,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0001184,CUST00213,2023-06-13 00:13:00,Entertainment,2241.75,Mumbai,Online,Approved,Gold,0.01,207728,22.42,2219.33,2023,6,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0001185,CUST00674,2024-03-18 12:33:00,Online Shopping,5230.74,Kolkata,Online,Reversed,Gold,0.01,271031,52.31,5178.43,2024,3,1,Monday,0,Medium (5K-15K),0,0,0
TXN0001186,CUST00770,2024-03-22 09:08:00,Grocery,3248.81,Kolkata,Swipe,Approved,Platinum,0.015,427854,48.73,3200.08,2024,3,1,Friday,0,Small (1K-5K),0,1,0
TXN0001187,CUST00849,2024-03-29 23:30:00,Travel,12061.35,Ahmedabad,Online,Approved,Gold,0.01,221909,120.61,11940.74,2024,3,1,Friday,0,Medium (5K-15K),0,1,1
TXN0001188,CUST00714,2024-07-12 12:08:00,Dining,2238.85,Lucknow,Online,Declined,Classic,0.005,141680,11.19,2227.66,2024,7,3,Friday,0,Small (1K-5K),0,0,0
TXN0001189,CUST00412,2024-03-13 17:44:00,Entertainment,2223.66,Pune,Emi,Approved,Infinite,0.02,1210805,44.47,2179.19,2024,3,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0001190,CUST00481,2024-11-10 10:11:00,Grocery,4755.03,Mumbai,Swipe,Approved,Gold,0.01,264398,47.55,4707.48,2024,11,4,Sunday,0,Small (1K-5K),1,1,0
TXN0001191,CUST00761,2024-04-27 04:33:00,Grocery,3952.93,Ahmedabad,Online,Approved,Classic,0.005,113372,19.76,3933.17,2024,4,2,Saturday,0,Small (1K-5K),1,1,0
TXN0001192,CUST00530,2024-04-18 23:24:00,Fuel,2155.93,Delhi,Online,Approved,Platinum,0.015,468951,32.34,2123.59,2024,4,2,Thursday,0,Small (1K-5K),0,1,0
TXN0001193,CUST00456,2023-01-30 23:15:00,Grocery,3873.6,Bengaluru,Online,Approved,Gold,0.01,208438,38.74,3834.86,2023,1,1,Monday,0,Small (1K-5K),0,1,0
TXN0001194,CUST00301,2023-06-03 00:32:00,Travel,15294.25,Ahmedabad,Online,Approved,Classic,0.005,148038,76.47,15217.78,2023,6,2,Saturday,0,Large (15K-50K),1,1,1
TXN0001195,CUST00414,2024-05-09 14:35:00,Travel,8356.74,Hyderabad,Online,Approved,Gold,0.01,188821,83.57,8273.17,2024,5,2,Thursday,0,Medium (5K-15K),0,1,0
TXN0001196,CUST00897,2023-08-20 08:28:00,Dining,2306.53,Chennai,Swipe,Approved,Classic,0.005,57894,11.53,2295.0,2023,8,3,Sunday,0,Small (1K-5K),1,1,0
TXN0001197,CUST00251,2023-03-23 23:00:00,Dining,784.17,Jaipur,Contactless,Approved,Classic,0.005,57944,3.92,780.25,2023,3,1,Thursday,0,Micro (<1K),0,1,0
TXN0001198,CUST00601,2024-02-21 05:42:00,Electronics,23078.71,Kolkata,Online,Approved,Classic,0.005,113517,115.39,22963.32,2024,2,1,Wednesday,0,Large (15K-50K),0,1,1
TXN0001199,CUST00891,2024-07-03 07:52:00,Grocery,4602.16,Lucknow,Online,Approved,Gold,0.01,266056,46.02,4556.14,2024,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0001200,CUST00127,2023-08-16 08:40:00,Electronics,25403.54,Kolkata,Online,Approved,Platinum,0.015,521333,381.05,25022.49,2023,8,3,Wednesday,0,Large (15K-50K),0,1,1
TXN0001201,CUST00697,2024-10-10 11:52:00,Entertainment,2337.63,Mumbai,Online,Approved,Classic,0.005,135426,11.69,2325.94,2024,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001202,CUST00802,2024-10-13 22:23:00,Fuel,1897.45,Mumbai,Contactless,Approved,Classic,0.005,62196,9.49,1887.96,2024,10,4,Sunday,0,Small (1K-5K),1,1,0
TXN0001203,CUST00788,2024-05-06 07:21:00,Grocery,3077.06,Ahmedabad,Online,Approved,Classic,0.005,122848,15.39,3061.67,2024,5,2,Monday,0,Small (1K-5K),0,1,0
TXN0001204,CUST00928,2024-03-11 05:12:00,Grocery,3337.8,Lucknow,Swipe,Approved,Gold,0.01,201857,33.38,3304.42,2024,3,1,Monday,0,Small (1K-5K),0,1,0
TXN0001205,CUST00668,2024-10-27 04:54:00,Dining,1525.35,Mumbai,Online,Approved,Classic,0.005,136900,7.63,1517.72,2024,10,4,Sunday,0,Small (1K-5K),1,1,0
TXN0001206,CUST00061,2024-04-08 15:41:00,Dining,2415.34,Lucknow,Swipe,Approved,Classic,0.005,79871,12.08,2403.26,2024,4,2,Monday,0,Small (1K-5K),0,1,0
TXN0001207,CUST00723,2024-12-31 01:03:00,Travel,14728.13,Delhi,Online,Approved,Classic,0.005,64168,73.64,14654.49,2024,12,4,Tuesday,0,Medium (5K-15K),0,1,1
TXN0001208,CUST00208,2023-09-18 10:13:00,Healthcare,4889.63,Hyderabad,Online,Approved,Gold,0.01,238627,48.9,4840.73,2023,9,3,Monday,0,Small (1K-5K),0,1,0
TXN0001209,CUST00006,2023-12-14 16:22:00,Grocery,1263.91,Jaipur,Swipe,Approved,Classic,0.005,79256,6.32,1257.59,2023,12,4,Thursday,0,Small (1K-5K),0,1,0
TXN0001210,CUST00996,2024-12-23 18:30:00,Grocery,4031.32,Kolkata,Contactless,Approved,Classic,0.005,122102,20.16,4011.16,2024,12,4,Monday,0,Small (1K-5K),0,1,0
TXN0001211,CUST00095,2023-08-12 01:08:00,Dining,2205.58,Kolkata,Swipe,Approved,Platinum,0.015,440373,33.08,2172.5,2023,8,3,Saturday,0,Small (1K-5K),1,1,0
TXN0001212,CUST00032,2024-04-18 07:47:00,Fuel,2105.49,Lucknow,Emi,Approved,Classic,0.005,141506,10.53,2094.96,2024,4,2,Thursday,0,Small (1K-5K),0,1,0
TXN0001213,CUST00569,2024-10-13 21:52:00,Grocery,2387.19,Kolkata,Swipe,Approved,Platinum,0.015,522899,35.81,2351.38,2024,10,4,Sunday,0,Small (1K-5K),1,1,0
TXN0001214,CUST00117,2023-05-10 05:35:00,Healthcare,3422.35,Chennai,Emi,Approved,Platinum,0.015,372525,51.34,3371.01,2023,5,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0001215,CUST00593,2023-12-19 14:59:00,Dining,1053.97,Mumbai,Online,Approved,Classic,0.005,147472,5.27,1048.7,2023,12,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0001216,CUST00746,2023-01-24 09:45:00,Online Shopping,7472.9,Chennai,Swipe,Approved,Platinum,0.015,478903,112.09,7360.81,2023,1,1,Tuesday,0,Medium (5K-15K),0,1,0
TXN0001217,CUST00893,2023-06-17 08:02:00,Online Shopping,6907.77,Ahmedabad,Swipe,Approved,Platinum,0.015,524830,103.62,6804.15,2023,6,2,Saturday,0,Medium (5K-15K),1,1,0
TXN0001218,CUST00356,2023-06-06 10:21:00,Dining,2727.3,Kolkata,Swipe,Approved,Gold,0.01,246869,27.27,2700.03,2023,6,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0001219,CUST00813,2023-12-12 09:58:00,Dining,3161.87,Kolkata,Swipe,Approved,Classic,0.005,105771,15.81,3146.06,2023,12,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0001220,CUST00239,2024-02-25 16:38:00,Travel,13138.67,Delhi,Swipe,Approved,Gold,0.01,175409,131.39,13007.28,2024,2,1,Sunday,0,Medium (5K-15K),1,1,1
TXN0001221,CUST00657,2024-12-18 21:14:00,Dining,309.84,Mumbai,Online,Approved,Classic,0.005,102994,1.55,308.29,2024,12,4,Wednesday,0,Micro (<1K),0,1,0
TXN0001222,CUST00886,2024-08-15 14:57:00,Healthcare,4757.74,Hyderabad,Swipe,Approved,Classic,0.005,104548,23.79,4733.95,2024,8,3,Thursday,0,Small (1K-5K),0,1,0
TXN0001223,CUST00344,2024-04-14 20:02:00,Entertainment,1914.14,Ahmedabad,Online,Approved,Classic,0.005,131416,9.57,1904.57,2024,4,2,Sunday,0,Small (1K-5K),1,1,0
TXN0001224,CUST00752,2023-10-28 03:06:00,Healthcare,6607.67,Mumbai,Online,Approved,Platinum,0.015,489890,99.12,6508.55,2023,10,4,Saturday,0,Medium (5K-15K),1,1,0
TXN0001225,CUST00417,2024-03-01 15:35:00,Entertainment,2257.46,Delhi,Online,Approved,Classic,0.005,55482,11.29,2246.17,2024,3,1,Friday,0,Small (1K-5K),0,1,0
TXN0001226,CUST00970,2024-07-04 02:23:00,Dining,1920.59,Kolkata,Swipe,Approved,Gold,0.01,160546,19.21,1901.38,2024,7,3,Thursday,0,Small (1K-5K),0,1,0
